battery_id,cycle,voltage,temperature,capacity,soh,rul,health_label,degradation_pct,voltage_drop,soh_lag_1,soh_lag_3,temp_capacity,health_encoded
B0007,104,3.50853,33.3649,1.59916,0.833481,64,Warning,16.65,0.003670000000000062,0.828294,0.828405,53.355813483999995,1
B0007,105,3.50523,33.2196,1.58947,0.828428,63,Warning,17.16,-0.0032999999999998586,0.833481,0.825544,52.801557611999996,1
B0007,106,3.50693,33.0888,1.5786,0.82276,62,Warning,17.72,0.0017000000000000348,0.828428,0.828294,52.23397968,1
B0007,107,3.50073,32.854,1.57408,0.820406,61,Warning,17.96,-0.006200000000000205,0.82276,0.833481,51.71482432,1
B0007,108,3.50228,32.9264,1.56811,0.817293,60,Warning,18.27,0.0015499999999999403,0.820406,0.828428,51.632217104,1
B0007,109,3.4991,33.2282,1.56919,0.817859,59,Warning,18.21,-0.0031799999999999606,0.817293,0.82276,52.14135915800001,1
B0007,110,3.50336,33.2914,1.56342,0.814851,58,Warning,18.51,0.0042599999999999305,0.817859,0.820406,52.048440588000005,1
B0007,111,3.49877,33.0768,1.55846,0.812264,57,Warning,18.77,-0.004589999999999872,0.814851,0.817293,51.548869728,1
B0007,112,3.49912,32.9377,1.55297,0.809407,56,Warning,19.06,0.0003500000000000725,0.812264,0.817859,51.151259968999994,1
B0007,113,3.50113,33.1499,1.55318,0.809515,55,Warning,19.05,0.0020099999999998452,0.809407,0.814851,51.487761682000006,1
B0007,114,3.4985,33.4027,1.55325,0.809551,54,Warning,19.04,-0.00262999999999991,0.809515,0.812264,51.88274377500001,1
B0007,115,3.49266,33.3824,1.54807,0.806851,53,Warning,19.31,-0.005840000000000067,0.809551,0.809407,51.678291967999996,1
B0007,116,3.49378,33.1054,1.54285,0.804131,52,Warning,19.59,0.001120000000000232,0.806851,0.809515,51.07666639000001,1
B0007,117,3.49403,32.9141,1.53796,0.801583,51,Warning,19.84,0.00024999999999986144,0.804131,0.809551,50.620569235999994,1
B0007,118,3.49192,33.2231,1.53779,0.801492,50,Warning,19.85,-0.0021100000000000563,0.801583,0.806851,51.090150949000005,1
B0007,119,3.49678,33.5357,1.53817,0.801693,49,Warning,19.83,0.0048600000000003085,0.801492,0.804131,51.583607668999996,1
B0007,120,3.49417,33.2712,1.55814,0.8121,48,Warning,18.79,-0.0026100000000002233,0.801693,0.801583,51.841187568,1
B0007,121,3.50187,33.3945,1.55799,0.812018,47,Warning,18.8,0.007699999999999818,0.8121,0.801492,52.028297055,1
B0007,122,3.49608,33.0647,1.54789,0.806757,46,Warning,19.32,-0.00578999999999974,0.812018,0.801693,51.180518483,1
B0007,123,3.49021,32.8449,1.54297,0.804191,45,Warning,19.58,-0.005870000000000264,0.806757,0.8121,50.678695353,1
B0007,124,3.49263,32.7306,1.53193,0.798436,44,Critical,20.16,0.002420000000000311,0.804191,0.812018,50.140988058000005,0
B0007,125,3.49106,32.7211,1.52735,0.796053,43,Critical,20.39,-0.0015700000000000713,0.798436,0.806757,49.976572085,0
B0007,126,3.49128,32.6694,1.52203,0.79328,42,Critical,20.67,0.000220000000000109,0.796053,0.804191,49.723806882000005,0
B0007,127,3.48913,32.6403,1.52226,0.793401,41,Critical,20.66,-0.0021500000000003183,0.79328,0.798436,49.687023078,0
B0007,128,3.48994,32.5469,1.5113,0.787687,40,Critical,21.23,0.0008099999999999774,0.793401,0.796053,49.188129970000006,0
B0007,129,3.48353,32.5489,1.51172,0.787904,39,Critical,21.21,-0.006409999999999805,0.787687,0.79328,49.20482310800001,0
B0007,130,3.48528,32.5082,1.50675,0.785313,38,Critical,21.47,0.0017499999999999183,0.787904,0.793401,48.98173035000001,0
B0007,131,3.48504,32.5968,1.50164,0.782651,37,Critical,21.73,-0.00023999999999979593,0.785313,0.787687,48.94865875200001,0
B0007,132,3.47712,32.5922,1.50634,0.7851,36,Critical,21.49,-0.007919999999999927,0.782651,0.787904,49.094934548,0
B0007,133,3.48307,32.8442,1.50613,0.784989,35,Critical,21.5,0.0059499999999999,0.7851,0.785313,49.467634946,0
B0007,134,3.49328,33.004,1.52225,0.793395,34,Critical,20.66,0.01020999999999983,0.784989,0.782651,50.240339,0
B0007,135,3.49016,32.8061,1.50623,0.785044,33,Critical,21.5,-0.0031200000000000117,0.793395,0.7851,49.413532003,0
B0007,136,3.48288,32.6333,1.50132,0.782484,32,Critical,21.75,-0.007279999999999731,0.785044,0.784989,48.993025956,0
B0007,137,3.47513,32.5073,1.49626,0.779848,31,Critical,22.02,-0.007750000000000146,0.782484,0.793395,48.639372697999995,0
B0007,138,3.48181,32.8053,1.49111,0.777162,30,Critical,22.28,0.006679999999999797,0.779848,0.785044,48.916310883,0
B0007,139,3.47529,33.1084,1.48567,0.774328,29,Critical,22.57,-0.006519999999999637,0.777162,0.782484,49.18815662800001,0
B0007,140,3.47775,32.8094,1.48598,0.77449,28,Critical,22.55,0.0024599999999996847,0.774328,0.779848,48.754112211999995,0
B0007,141,3.47737,32.4977,1.48091,0.771847,27,Critical,22.82,-0.0003799999999998249,0.77449,0.777162,48.126168907,0
B0007,142,3.47564,32.3994,1.47559,0.769072,26,Critical,23.09,-0.0017300000000002314,0.771847,0.774328,47.808230646,0
B0007,143,3.47606,32.6744,1.47584,0.769205,25,Critical,23.08,0.00042000000000008697,0.769072,0.77449,48.222186496,0
B0007,144,3.47767,32.751,1.47103,0.766696,24,Critical,23.33,0.0016099999999998893,0.769205,0.771847,48.177703529999995,0
B0007,145,3.47029,32.5539,1.47102,0.76669,23,Critical,23.33,-0.007379999999999942,0.766696,0.769072,47.887437978,0
B0007,146,3.46603,32.3517,1.46557,0.763854,22,Critical,23.61,-0.0042599999999999305,0.76669,0.769205,47.413680969000005,0
B0007,147,3.47099,32.1956,1.46046,0.761191,21,Critical,23.88,0.0049600000000000755,0.763854,0.766696,47.020385976,0
B0007,148,3.47063,32.5494,1.46104,0.761491,20,Critical,23.85,-0.000360000000000138,0.761191,0.76669,47.55597537599999,0
B0007,149,3.47042,32.5553,1.4605,0.761211,19,Critical,23.88,-0.00021000000000004349,0.761491,0.763854,47.54701565,0
B0007,150,3.46568,32.1879,1.46606,0.764107,18,Critical,23.59,-0.0047399999999999665,0.761211,0.761191,47.189392674,0
B0007,151,3.48143,32.5756,1.48611,0.774558,17,Critical,22.54,0.015750000000000153,0.764107,0.761491,48.410924916000006,0
B0007,152,3.47358,32.6385,1.47605,0.769316,16,Critical,23.07,-0.007849999999999913,0.774558,0.761211,48.176057925,0
B0007,153,3.47856,32.3992,1.46608,0.764117,15,Critical,23.59,0.004979999999999762,0.769316,0.764107,47.499819136,0
B0007,154,3.47709,32.3472,1.46068,0.761305,14,Critical,23.87,-0.0014699999999998603,0.764117,0.774558,47.248908096,0
B0007,155,3.47269,32.3401,1.45582,0.75877,13,Critical,24.12,-0.0043999999999999595,0.761305,0.769316,47.081364382,0
B0007,156,3.4635,32.4172,1.45607,0.758898,12,Critical,24.11,-0.009190000000000254,0.75877,0.764117,47.201712404,0
B0007,157,3.47054,32.2625,1.45047,0.75598,11,Critical,24.4,0.007040000000000379,0.758898,0.761305,46.795788375,0
B0007,158,3.47307,32.2353,1.44495,0.753102,10,Critical,24.69,0.002529999999999699,0.75598,0.75877,46.578396735000005,0
B0007,159,3.46939,32.2245,1.44553,0.753404,9,Critical,24.66,-0.0036799999999996835,0.753102,0.758898,46.581481485,0
B0007,160,3.46818,32.3583,1.44056,0.750815,8,Critical,24.92,-0.0012100000000003774,0.753404,0.75598,46.614072648000004,0
B0007,161,3.46551,32.3825,1.44086,0.750973,7,Critical,24.9,-0.002669999999999728,0.750815,0.753102,46.65864895,0
B0007,162,3.46963,32.4004,1.43507,0.747957,6,Critical,25.2,0.0041199999999999015,0.750973,0.753404,46.496842027999996,0
B0007,163,3.4628,32.4015,1.43527,0.74806,5,Critical,25.19,-0.006829999999999892,0.747957,0.750815,46.504900905,0
B0007,164,3.46395,32.3716,1.43044,0.745539,4,Critical,25.45,0.0011499999999999844,0.74806,0.750973,46.305631504,0
B0007,165,3.46202,32.4763,1.43054,0.745594,3,Critical,25.44,-0.0019300000000002093,0.745539,0.747957,46.458646202,0
B0007,166,3.45992,32.5611,1.42469,0.742543,2,Critical,25.75,-0.0020999999999999908,0.745594,0.74806,46.389473559,0
B0007,167,3.46618,32.7484,1.44597,0.753638,1,Critical,24.64,0.006260000000000154,0.742543,0.745539,47.353203947999994,0
B0007,168,3.48003,32.8545,1.45666,0.759208,0,Critical,24.08,0.01385000000000014,0.753638,0.745594,47.857835970000004,0
B0018,1,3.53198,31.7322,1.86286,1.0,131,Healthy,0.0,0.0,1.0,1.0,59.112646092,2
B0018,2,3.53668,31.9049,1.85106,0.993665,130,Healthy,0.63,0.0047000000000001485,1.0,0.993665,59.057884194,2
B0018,3,3.54258,31.272,1.85851,0.997665,129,Healthy,0.23,0.005900000000000016,0.993665,0.997665,58.11932472,2
B0018,4,3.54393,30.7537,1.84451,0.990149,128,Healthy,0.99,0.0013499999999999623,0.997665,1.0,56.725507187,2
B0018,5,3.54889,31.8862,1.8466,0.991271,127,Healthy,0.87,0.0049600000000000755,0.990149,0.993665,58.88105692,2
B0018,6,3.54976,31.9767,1.84778,0.991904,126,Healthy,0.81,0.0008699999999999264,0.991271,0.997665,59.085906726000005,2
B0018,7,3.54947,31.6127,1.82383,0.979049,125,Healthy,2.1,-0.0002900000000001235,0.991904,0.990149,57.656190641,2
B0018,8,3.55035,31.2269,1.82384,0.979053,124,Healthy,2.09,0.0008799999999999919,0.979049,0.991271,56.952869295999996,2
B0018,9,3.54677,31.072,1.81253,0.972981,123,Healthy,2.7,-0.0035799999999999166,0.979053,0.991904,56.318932159999996,2
B0018,10,3.54555,31.1062,1.83139,0.983105,122,Healthy,1.69,-0.0012199999999999989,0.972981,0.979049,56.967583618000006,2
B0018,11,3.55105,31.4482,1.83169,0.983265,121,Healthy,1.67,0.00550000000000006,0.983105,0.979053,57.603353458,2
B0018,12,3.5533,31.2178,1.80745,0.970255,120,Healthy,2.97,0.0022500000000000853,0.983265,0.972981,56.424612610000004,2
B0018,13,3.55783,30.7188,1.80481,0.968836,119,Healthy,3.12,0.004529999999999923,0.970255,0.983105,55.441597428,2
B0018,14,3.54617,30.4787,1.79753,0.964927,118,Healthy,3.51,-0.011660000000000004,0.968836,0.983265,54.786377611,2
B0018,15,3.54415,30.7965,1.78943,0.960584,117,Healthy,3.94,-0.0020199999999999108,0.964927,0.970255,55.108180995000005,2
B0018,16,3.54948,31.3521,1.78591,0.958693,116,Healthy,4.13,0.005329999999999835,0.960584,0.968836,55.992028911000006,2
B0018,17,3.55014,31.415,1.78282,0.957033,115,Healthy,4.3,0.0006599999999998829,0.958693,0.964927,56.0072903,2
B0018,18,3.55203,30.959,1.75646,0.942881,114,Healthy,5.71,0.0018899999999999473,0.957033,0.960584,54.37824514,2
B0018,19,3.54757,30.3941,1.74903,0.938897,113,Healthy,6.11,-0.0044599999999999085,0.942881,0.958693,53.16019272300001,2
B0018,20,3.539,30.1475,1.75787,0.943641,112,Healthy,5.64,-0.008569999999999744,0.938897,0.957033,52.995385825,2
B0018,21,3.53672,30.0423,1.73439,0.931038,111,Healthy,6.9,-0.002280000000000282,0.943641,0.942881,52.105064697,2
B0018,22,3.53833,30.0793,1.72374,0.925318,110,Healthy,7.47,0.0016100000000003334,0.931038,0.938897,51.848892582000005,2
B0018,23,3.53906,30.035,1.72585,0.926452,109,Healthy,7.35,0.0007299999999998974,0.925318,0.943641,51.835904750000005,2
B0018,24,3.52941,30.1034,1.7104,0.918159,108,Healthy,8.18,-0.009650000000000158,0.926452,0.931038,51.488855359999995,2
B0018,25,3.54538,30.0249,1.7585,0.943978,107,Healthy,5.6,0.015970000000000262,0.918159,0.925318,52.79878665,2
B0018,26,3.53608,30.913,1.75334,0.941208,106,Healthy,5.88,-0.009300000000000086,0.943978,0.926452,54.200999419999995,2
B0018,27,3.54264,31.3101,1.72513,0.926067,105,Healthy,7.39,0.006559999999999899,0.941208,0.918159,54.013992813,2
B0018,28,3.54019,31.2723,1.7265,0.926802,104,Healthy,7.32,-0.0024500000000000632,0.926067,0.943978,53.99162595,2
B0018,29,3.53841,30.9524,1.70832,0.917039,103,Healthy,8.3,-0.0017800000000001148,0.926802,0.941208,52.876603968000005,2
B0018,30,3.53796,30.8427,1.7036,0.914507,102,Healthy,8.55,-0.0004499999999998394,0.917039,0.926067,52.54362372,2
B0018,31,3.53951,30.8607,1.69146,0.907988,101,Healthy,9.2,0.0015499999999999403,0.914507,0.926802,52.199639622,2
B0018,32,3.53313,31.2385,1.68656,0.905362,100,Healthy,9.46,-0.006380000000000052,0.907988,0.917039,52.68560456,2
B0018,33,3.52967,31.436,1.68036,0.902033,99,Healthy,9.8,-0.0034600000000000186,0.905362,0.914507,52.82379696,2
B0018,34,3.53053,31.1541,1.66682,0.894765,98,Warning,10.52,0.000860000000000305,0.902033,0.907988,51.928276962,1
B0018,35,3.52487,30.9977,1.66425,0.893383,97,Warning,10.66,-0.00566000000000022,0.894765,0.905362,51.587922225,1
B0018,36,3.52217,30.789,1.66054,0.891394,96,Warning,10.86,-0.0026999999999999247,0.893383,0.902033,51.12636606,1
B0018,37,3.52349,30.806,1.63749,0.879021,95,Warning,12.1,0.0013199999999997658,0.891394,0.894765,50.44451694,1
B0018,38,3.51615,31.1526,1.64359,0.882292,94,Warning,11.77,-0.00733999999999968,0.879021,0.893383,51.202101834000004,1
B0018,39,3.51486,31.263,1.63019,0.875103,93,Warning,12.49,-0.0012900000000000134,0.882292,0.891394,50.964629970000004,1
B0018,40,3.5252,30.5975,1.69751,0.911238,92,Healthy,8.88,0.010339999999999794,0.875103,0.879021,51.939562225,2
B0018,41,3.52334,30.8399,1.65237,0.887005,91,Warning,11.3,-0.0018599999999997507,0.911238,0.882292,50.958925562999994,1
B0018,42,3.52072,30.6239,1.65391,0.887835,90,Warning,11.22,-0.0026200000000002888,0.887005,0.875103,50.649174449,1
B0018,43,3.51553,30.4374,1.62599,0.872847,89,Warning,12.72,-0.005189999999999806,0.887835,0.911238,49.490908026,1
B0018,44,3.51664,30.1704,1.62611,0.87291,88,Warning,12.71,0.0011100000000001664,0.872847,0.887005,49.060389144,1
B0018,45,3.50761,30.2248,1.60504,0.8616,87,Warning,13.84,-0.009030000000000094,0.87291,0.887835,48.512012991999995,1
B0018,46,3.53671,30.4362,1.74764,0.938147,86,Healthy,6.19,0.02909999999999968,0.8616,0.872847,53.191520568,2
B0018,47,3.53162,30.6544,1.71963,0.923114,85,Healthy,7.69,-0.005089999999999595,0.938147,0.87291,52.714225872,2
B0018,48,3.53941,30.4467,1.6989,0.911985,84,Healthy,8.8,0.007789999999999964,0.923114,0.8616,51.72589863,2
B0018,49,3.53615,30.4015,1.68745,0.905836,83,Healthy,9.42,-0.0032600000000000406,0.911985,0.938147,51.30101117499999,2
B0018,50,3.52335,30.4552,1.67554,0.899445,82,Warning,10.06,-0.012799999999999923,0.905836,0.923114,51.028905808000005,1
B0018,51,3.53184,31.0947,1.68136,0.902569,81,Healthy,9.74,0.008489999999999664,0.899445,0.911985,52.281384792,2
B0018,52,3.53268,30.9487,1.66287,0.892643,80,Warning,10.74,0.0008400000000001739,0.902569,0.905836,51.463664769,1
B0018,53,3.52719,30.8011,1.64107,0.88094,79,Warning,11.91,-0.005489999999999995,0.892643,0.899445,50.546761177,1
B0018,54,3.51579,30.7172,1.62156,0.870466,78,Warning,12.95,-0.011400000000000077,0.88094,0.902569,49.809782831999996,1
B0018,55,3.51928,30.5962,1.62203,0.870719,77,Warning,12.93,0.003490000000000215,0.870466,0.892643,49.627954286000005,1
B0018,56,3.52513,30.649,1.68372,0.903836,76,Healthy,9.62,0.005849999999999689,0.870719,0.88094,51.60433428,2
B0018,57,3.53218,30.8201,1.65566,0.888774,75,Warning,11.12,0.007050000000000001,0.903836,0.870466,51.027606766,1
B0018,58,3.52264,30.8555,1.62293,0.871202,74,Warning,12.88,-0.009539999999999882,0.888774,0.870719,50.076316614999996,1
B0018,59,3.52071,30.7093,1.60852,0.863468,73,Warning,13.65,-0.0019300000000002093,0.871202,0.903836,49.396523236,1
B0018,60,3.51653,30.6166,1.60185,0.859885,72,Warning,14.01,-0.0041799999999998505,0.863468,0.888774,49.043200709999994,1
B0018,61,3.51175,30.6686,1.59533,0.856388,71,Warning,14.36,-0.004779999999999784,0.859885,0.871202,48.926537638,1
B0018,62,3.51149,30.8175,1.58607,0.851416,70,Warning,14.86,-0.00026000000000037105,0.856388,0.863468,48.878712225,1
B0018,63,3.50354,30.8963,1.55885,0.836804,69,Warning,16.32,-0.00794999999999968,0.851416,0.859885,48.162697255000005,1
B0018,64,3.50444,30.8232,1.56221,0.838608,68,Warning,16.14,0.0009000000000001229,0.836804,0.856388,48.152311272000006,1
B0018,65,3.49755,30.7601,1.54205,0.827784,67,Warning,17.22,-0.006890000000000285,0.838608,0.851416,47.433612205,1
B0018,66,3.50491,30.5969,1.5485,0.831249,66,Warning,16.88,0.007360000000000255,0.827784,0.836804,47.37929965,1
B0018,67,3.50273,30.4866,1.52545,0.818877,65,Warning,18.11,-0.0021800000000000708,0.831249,0.838608,46.505783969999996,1
B0018,68,3.49199,30.6141,1.52351,0.817831,64,Warning,18.22,-0.010740000000000194,0.818877,0.827784,46.640887491,1
B0018,69,3.49211,30.5756,1.52363,0.817899,63,Warning,18.21,0.00011999999999989797,0.817831,0.831249,46.58590142800001,1
B0018,70,3.48493,30.5725,1.50629,0.808587,62,Warning,19.14,-0.007179999999999964,0.817899,0.818877,46.051051025,1
B0018,71,3.50351,30.6561,1.55586,0.835197,61,Warning,16.48,0.01858000000000004,0.808587,0.817831,47.696599746,1
B0018,72,3.49455,31.1274,1.52718,0.819802,60,Warning,18.02,-0.008960000000000079,0.835197,0.817899,47.537142732,1
B0018,73,3.48908,31.0457,1.51119,0.81122,59,Warning,18.88,-0.005469999999999864,0.819802,0.808587,46.915951383,1
B0018,74,3.48505,31.0828,1.50247,0.806539,58,Warning,19.35,-0.004029999999999756,0.81122,0.835197,46.700974515999995,1
B0018,75,3.49648,30.673,1.50056,0.805515,57,Warning,19.45,0.01142999999999983,0.806539,0.819802,46.02667688,1
B0018,76,3.48255,30.9268,1.50329,0.806978,56,Warning,19.3,-0.01393000000000022,0.805515,0.81122,46.491949172,1
B0018,77,3.48644,30.9301,1.47692,0.792824,55,Critical,20.72,0.003890000000000171,0.806978,0.806539,45.681283291999996,0
B0018,78,3.48698,31.0744,1.49069,0.800215,54,Warning,19.98,0.0005399999999999849,0.792824,0.805515,46.322297336000005,1
B0018,79,3.48082,31.0033,1.47549,0.792057,53,Critical,20.79,-0.006159999999999943,0.800215,0.806978,45.745059117,0
B0018,80,3.47521,30.8785,1.47055,0.789403,52,Critical,21.06,-0.005609999999999893,0.792057,0.792824,45.408378174999996,0
B0018,81,3.48238,30.5464,1.47032,0.789281,51,Critical,21.07,0.007169999999999899,0.789403,0.800215,44.912982848,0
B0018,82,3.47806,30.7342,1.45838,0.782869,50,Critical,21.71,-0.0043199999999998795,0.789281,0.792057,44.822142596,0
B0018,83,3.48149,31.0392,1.45002,0.778385,49,Critical,22.16,0.003429999999999822,0.782869,0.789403,45.007460784,0
B0018,84,3.47562,31.2005,1.43896,0.772445,48,Critical,22.76,-0.00586999999999982,0.778385,0.789281,44.89627148,0
B0018,85,3.47846,30.9326,1.43564,0.770665,47,Critical,22.93,0.0028399999999999537,0.772445,0.782869,44.408077864,0
B0018,86,3.48286,30.9015,1.4928,0.801346,46,Warning,19.87,0.0043999999999999595,0.770665,0.778385,46.129759199999995,1
B0018,87,3.47997,31.0077,1.47563,0.792133,45,Critical,20.79,-0.0028900000000002812,0.801346,0.772445,45.755892351,0
B0018,88,3.47554,30.8547,1.45369,0.780351,44,Critical,21.96,-0.004429999999999712,0.792133,0.770665,44.853168843,0
B0018,89,3.47036,30.7001,1.4515,0.779179,43,Critical,22.08,-0.0051800000000001845,0.780351,0.801346,44.561195149999996,0
B0018,90,3.46434,30.4992,1.43162,0.768504,42,Critical,23.15,-0.006019999999999914,0.779179,0.792133,43.66326470399999,0
B0018,91,3.47946,31.0472,1.46553,0.786712,41,Critical,21.33,0.015120000000000022,0.768504,0.780351,45.500603016,0
B0018,92,3.47044,31.1879,1.45154,0.779197,40,Critical,22.08,-0.009020000000000028,0.786712,0.779179,45.270484366,0
B0018,93,3.46777,31.3069,1.44302,0.774625,39,Critical,22.54,-0.0026700000000001722,0.779197,0.768504,45.176482838,0
B0018,94,3.46258,31.4491,1.42622,0.765609,38,Critical,23.44,-0.005189999999999806,0.774625,0.786712,44.853335402000006,0
B0018,95,3.46496,31.1567,1.42906,0.767134,37,Critical,23.29,0.0023800000000000487,0.765609,0.779197,44.524793702000004,0
B0018,96,3.46573,31.2503,1.42661,0.765819,36,Critical,23.42,0.0007700000000001594,0.767134,0.774625,44.581990483,0
B0018,97,3.46265,31.2155,1.42026,0.762408,35,Critical,23.76,-0.0030800000000001937,0.765819,0.765609,44.33412603,0
B0018,98,3.46313,31.2677,1.40993,0.756863,34,Critical,24.31,0.00048000000000003595,0.762408,0.767134,44.085268260999996,0
B0018,99,3.46528,31.2801,1.40057,0.751839,33,Critical,24.82,0.0021499999999998742,0.756863,0.765819,43.809969657,0
B0018,100,3.45581,31.2753,1.40235,0.752793,32,Critical,24.72,-0.009469999999999867,0.751839,0.762408,43.858916955000005,0
B0018,101,3.46026,31.3285,1.40133,0.752248,31,Critical,24.78,0.004449999999999843,0.752793,0.756863,43.901566904999996,0
B0018,102,3.45061,31.3294,1.38882,0.74553,30,Critical,25.45,-0.009649999999999714,0.752248,0.751839,43.510897308,0
B0018,103,3.45464,31.3958,1.37691,0.739138,29,Critical,26.09,0.004029999999999756,0.74553,0.752793,43.229190978000005,0
B0018,104,3.46243,31.319,1.37918,0.740353,28,Critical,25.96,0.007789999999999964,0.739138,0.752248,43.19453842,0
B0018,105,3.44994,31.4632,1.3805,0.741066,27,Critical,25.89,-0.012490000000000112,0.740353,0.74553,43.4349476,0
B0018,106,3.47988,30.242,1.47176,0.790053,26,Critical,20.99,0.0299400000000003,0.741066,0.739138,44.50896592,0
B0018,107,3.47926,30.8541,1.46659,0.787278,25,Critical,21.27,-0.0006200000000000649,0.790053,0.740353,45.250314519,0
B0018,108,3.48124,31.1192,1.45474,0.780917,24,Critical,21.91,0.001980000000000093,0.787278,0.741066,45.270345008,0
B0018,109,3.47127,31.2014,1.44043,0.773233,23,Critical,22.68,-0.009970000000000034,0.780917,0.790053,44.943432602,0
B0018,110,3.47616,30.7482,1.43153,0.768456,22,Critical,23.15,0.004890000000000061,0.773233,0.787278,44.016970746,0
B0018,111,3.46651,30.7101,1.41776,0.761065,21,Critical,23.89,-0.009650000000000158,0.768456,0.780917,43.539551376,0
B0018,112,3.47034,30.8403,1.41031,0.757065,20,Critical,24.29,0.003830000000000222,0.761065,0.773233,43.494383493,0
B0018,113,3.45581,31.5037,1.4064,0.754969,19,Critical,24.5,-0.014530000000000154,0.757065,0.768456,44.30680368,0
B0018,114,3.46293,31.8229,1.41413,0.759117,18,Critical,24.09,0.007120000000000015,0.754969,0.761065,45.001717577,0
B0018,115,3.47154,31.4314,1.39759,0.750241,17,Critical,24.98,0.008610000000000007,0.759117,0.757065,43.928210326000006,0
B0018,116,3.45563,31.1816,1.39936,0.751188,16,Critical,24.88,-0.01590999999999987,0.750241,0.754969,43.634283776,0
B0018,117,3.4582,30.9766,1.37986,0.740721,15,Critical,25.93,0.002569999999999961,0.751188,0.759117,42.743371276000005,0
B0018,118,3.45695,30.6338,1.38899,0.745622,14,Critical,25.44,-0.0012500000000001954,0.740721,0.750241,42.550041862,0
B0018,119,3.45112,30.7078,1.37809,0.739773,13,Critical,26.02,-0.005830000000000002,0.745622,0.751188,42.318112102,0
B0018,120,3.4526,30.3291,1.36576,0.733153,12,Critical,26.68,0.0014799999999999258,0.739773,0.740721,41.422271616,0
B0018,121,3.47125,30.304,1.44375,0.775015,11,Critical,22.5,0.018650000000000055,0.733153,0.745622,43.751400000000004,0
B0018,122,3.47176,30.6598,1.4233,0.764042,10,Critical,23.6,0.0005100000000002325,0.775015,0.739773,43.638093340000005,0
B0018,123,3.4628,30.9497,1.41798,0.761183,9,Critical,23.88,-0.008960000000000079,0.764042,0.733153,43.886055606,0
B0018,124,3.46827,30.8183,1.39989,0.751471,8,Critical,24.85,0.005469999999999864,0.761183,0.775015,43.142229987,0
B0018,125,3.46333,30.7131,1.39486,0.748774,7,Critical,25.12,-0.0049399999999999444,0.751471,0.764042,42.840474666,0
B0018,126,3.46568,30.713,1.39662,0.749721,6,Critical,25.03,0.002349999999999852,0.748774,0.761183,42.89439006,0
B0018,127,3.45888,31.022,1.39337,0.747975,5,Critical,25.2,-0.006799999999999695,0.749721,0.751471,43.22512414,0
B0018,128,3.46082,31.6493,1.38216,0.741958,4,Critical,25.8,0.0019399999999998307,0.747975,0.748774,43.744396488,0
B0018,129,3.46966,31.6753,1.38047,0.74105,3,Critical,25.89,0.008840000000000181,0.741958,0.749721,43.726801391,0
B0018,130,3.45573,31.49,1.36887,0.734824,2,Critical,26.52,-0.01393000000000022,0.74105,0.747975,43.1057163,0
B0018,131,3.46237,31.0966,1.37437,0.737772,1,Critical,26.22,0.006639999999999979,0.734824,0.741958,42.738234142,0
B0018,132,3.44406,31.1754,1.35259,0.726085,0,Critical,27.39,-0.01831000000000005,0.737772,0.74105,42.167534286,0
B0025,1,3.38943,33.3116,2.38979,1.0,11,Healthy,0.0,0.0,1.0,1.0,79.607728564,2
B0025,2,3.38812,33.0692,2.48499,1.03984,10,Healthy,-3.98,-0.0013100000000001444,1.0,1.03984,82.176631308,2
B0025,3,3.38937,33.3549,2.49735,1.04501,9,Healthy,-4.5,0.0012500000000001954,1.03984,1.04501,83.298859515,2
B0025,4,3.4125,33.2881,2.36879,0.991213,8,Healthy,0.88,0.023130000000000095,1.04501,1.0,78.852518399,2
B0025,12,3.42503,32.9295,2.499,1.0457,0,Healthy,-4.57,0.01252999999999993,0.991213,1.03984,82.2908205,2
B0026,1,3.39374,32.8247,2.26715,1.0,24,Healthy,0.0,0.0,1.0,1.0,74.418518605,2
B0026,2,3.40381,32.6629,2.20418,0.972223,23,Healthy,2.78,0.010069999999999801,1.0,0.972223,71.994910922,2
B0026,3,3.43118,32.7558,2.22785,0.982663,22,Healthy,1.73,0.027369999999999894,0.972223,0.982663,72.97500903000001,2
B0026,4,3.41856,32.9933,2.14128,0.944479,21,Healthy,5.55,-0.012620000000000076,0.982663,1.0,70.647893424,2
B0026,5,3.42008,32.8083,2.24559,0.990491,20,Healthy,0.95,0.0015200000000001879,0.944479,0.972223,73.67399039700001,2
B0026,6,3.29126,31.5522,1.78552,0.787561,19,Critical,21.24,-0.12882000000000016,0.990491,0.982663,56.337084143999995,0
B0026,8,3.4191,32.7174,2.09819,0.925471,17,Healthy,7.45,0.12783999999999995,0.787561,0.944479,68.647321506,2
B0026,9,3.40775,32.7258,2.31768,1.02229,16,Healthy,-2.23,-0.01134999999999975,0.925471,0.990491,75.84793214400001,2
B0026,10,3.43252,32.8191,2.25181,0.993231,15,Healthy,0.68,0.024769999999999737,1.02229,0.787561,73.90237757099999,2
B0026,11,3.38453,32.2564,2.15436,0.950251,14,Healthy,4.97,-0.04798999999999998,0.993231,0.925471,69.491897904,2
B0026,12,3.41889,32.6717,2.26145,0.997483,13,Healthy,0.25,0.03436000000000039,0.950251,1.02229,73.885415965,2
B0026,13,3.42597,33.0648,2.30556,1.01694,12,Healthy,-1.69,0.007079999999999753,0.997483,0.993231,76.23288028799999,2
B0026,14,3.42588,33.0583,2.21274,0.976001,11,Healthy,2.4,-9.000000000014552e-05,1.01694,0.950251,73.14942274200001,2
